Id,step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
4070,1,'C678683295','2','F','28007','M348934600','28007','es_transportation',58.98,0
4071,1,'C1802570035','4','F','28007','M348934600','28007','es_transportation',15.03,0
4072,1,'C1940215857','5','M','28007','M1823072687','28007','es_transportation',6.06,0
4073,1,'C1502465707','4','F','28007','M348934600','28007','es_transportation',12.06,0
4074,1,'C185428348','2','F','28007','M1535107174','28007','es_wellnessandbeauty',23.77,0
4075,1,'C1977058282','2','F','28007','M348934600','28007','es_transportation',40.87,0
4076,1,'C1214628974','2','F','28007','M1535107174','28007','es_wellnessandbeauty',118.43,0
4077,1,'C1645579872','5','F','28007','M348934600','28007','es_transportation',4.59,0
4078,1,'C474894075','4','F','28007','M151143676','28007','es_barsandrestaurants',9.32,0
4079,1,'C1743392358','4','M','28007','M348934600','28007','es_transportation',21.01,0
4080,1,'C394469483','3','M','28007','M348934600','28007','es_transportation',15.42,0
4081,1,'C1226947303','2','F','28007','M348934600','28007','es_transportation',79.59,0
4082,1,'C1125832994','3','F','28007','M348934600','28007','es_transportation',5.09,0
4083,1,'C1750373007','3','F','28007','M348934600','28007','es_transportation',46.83,0
4084,1,'C1080719046','3','M','28007','M855959430','28007','es_hyper',2.38,0
4085,1,'C1916796804','4','F','28007','M348934600','28007','es_transportation',27.53,0
4086,1,'C1501782229','5','F','28007','M348934600','28007','es_transportation',16.18,0
4087,1,'C719449879','6','F','28007','M1823072687','28007','es_transportation',60.79,0
4088,1,'C2081591507','3','F','28007','M348934600','28007','es_transportation',19.35,0
4089,1,'C809708190','1','F','28007','M348934600','28007','es_transportation',12.18,0
4090,1,'C1899061870','3','F','28007','M855959430','28007','es_hyper',56.33,0
4091,1,'C1261640227','3','M','28007','M348934600','28007','es_transportation',29.72,0
4092,1,'C1040980271','3','M','28007','M348934600','28007','es_transportation',16.51,0
4093,1,'C1781953799','5','M','28007','M348934600','28007','es_transportation',18.7,0
4094,1,'C1527362143','6','M','28007','M348934600','28007','es_transportation',37.68,0
4095,1,'C1076110991','2','M','28007','M348934600','28007','es_transportation',7.41,0
4096,1,'C1272188168','5','F','28007','M348934600','28007','es_transportation',22.04,0
4097,1,'C1996249538','2','M','28007','M840466850','28007','es_tech',25.85,0
4098,1,'C1246760376','3','M','28007','M348934600','28007','es_transportation',17.76,0
4099,1,'C1072577677','3','F','28007','M348934600','28007','es_transportation',22.53,0
4100,1,'C1313060996','3','F','28007','M348934600','28007','es_transportation',0.42,0
4101,1,'C830078297','5','F','28007','M348934600','28007','es_transportation',33.38,0
4102,1,'C1275518867','5','F','28007','M480139044','28007','es_health',265.33,1
4103,1,'C1338125837','3','F','28007','M480139044','28007','es_health',167.27,1
4104,1,'C151715772','3','F','28007','M348934600','28007','es_transportation',31.57,0
4105,1,'C1186953291','4','M','28007','M348934600','28007','es_transportation',33.99,0
4106,1,'C1890466358','3','F','28007','M348934600','28007','es_transportation',40.36,0
4107,1,'C2091703695','4','F','28007','M348934600','28007','es_transportation',21.19,0
4108,1,'C1480799932','6','M','28007','M1823072687','28007','es_transportation',31.23,0
4109,1,'C951702775','2','M','28007','M348934600','28007','es_transportation',14.41,0
4110,1,'C909525375','2','M','28007','M348934600','28007','es_transportation',39.11,0
4111,1,'C1862556322','3','F','28007','M348934600','28007','es_transportation',29.98,0
4112,1,'C301483725','4','M','28007','M1053599405','28007','es_health',169.3,0
4113,1,'C835705223','3','F','28007','M1888755466','28007','es_otherservices',18.18,0
4114,1,'C1808964355','1','F','28007','M348934600','28007','es_transportation',27.8,0
4115,1,'C1412753123','3','F','28007','M348934600','28007','es_transportation',0.42,0
4116,1,'C594793398','2','F','28007','M547558035','28007','es_fashion',36.64,0
4117,1,'C1652856443','2','M','28007','M85975013','28007','es_food',30.39,0
4118,1,'C272752096','3','F','28007','M348934600','28007','es_transportation',29.88,0
4119,1,'C1902837467','4','M','28007','M349281107','28007','es_fashion',122.22,0
4120,1,'C2112563194','2','F','28007','M348934600','28007','es_transportation',59.04,0
4121,1,'C621230638','4','M','28007','M348934600','28007','es_transportation',5.92,0
4122,1,'C150820973','2','F','28007','M348934600','28007','es_transportation',30.39,0
4123,1,'C725705195','1','F','28007','M1823072687','28007','es_transportation',19.93,0
4124,1,'C525158878','2','F','28007','M1823072687','28007','es_transportation',44.02,0
4125,1,'C1918088317','1','F','28007','M348875670','28007','es_hotelservices',134.89,0
4126,1,'C1407767965','3','F','28007','M1823072687','28007','es_transportation',23.1,0
4127,1,'C41461366','3','F','28007','M348934600','28007','es_transportation',31.14,0
4128,1,'C33469777','1','M','28007','M348934600','28007','es_transportation',32.77,0
4129,1,'C17359646','3','F','28007','M1888755466','28007','es_otherservices',40.23,0
4130,1,'C86186949','2','F','28007','M348934600','28007','es_transportation',60.45,0
4131,1,'C891364505','3','F','28007','M1823072687','28007','es_transportation',16.3,0
4132,1,'C724380392','2','F','28007','M348934600','28007','es_transportation',6.95,0
4133,1,'C1876476635','2','M','28007','M1823072687','28007','es_transportation',22.46,0
4134,1,'C2092526272','6','F','28007','M855959430','28007','es_hyper',23.07,0
4135,1,'C1922022324','2','F','28007','M348934600','28007','es_transportation',9.34,0
4136,1,'C1973547259','3','M','28007','M348934600','28007','es_transportation',55.69,0
4137,1,'C261466841','6','M','28007','M151143676','28007','es_barsandrestaurants',60.88,0
4138,1,'C994739890','5','M','28007','M348934600','28007','es_transportation',41.11,0
4139,1,'C1651395634','5','M','28007','M348934600','28007','es_transportation',51.85,0
4140,1,'C337165520','2','F','28007','M348934600','28007','es_transportation',16.57,0
4141,1,'C1572595935','3','M','28007','M348934600','28007','es_transportation',46.35,0
4142,1,'C897057254','2','F','28007','M348934600','28007','es_transportation',41.38,0
4143,1,'C1171622243','5','M','28007','M348934600','28007','es_transportation',11.07,0
4144,1,'C532292379','3','M','28007','M348934600','28007','es_transportation',22.65,0
4145,1,'C450548035','3','M','28007','M209847108','28007','es_wellnessandbeauty',16.88,0
4146,1,'C1067734462','3','F','28007','M348934600','28007','es_transportation',7.42,0
4147,1,'C35785606','2','F','28007','M348934600','28007','es_transportation',1.03,0
4148,1,'C1050458046','6','M','28007','M348934600','28007','es_transportation',15.7,0
4149,1,'C359628860','4','F','28007','M348934600','28007','es_transportation',8.4,0
4150,1,'C656851338','2','F','28007','M348934600','28007','es_transportation',31.95,0
4151,1,'C359698649','3','F','28007','M348934600','28007','es_transportation',2.09,0
4152,1,'C350553475','1','M','28007','M1823072687','28007','es_transportation',14.29,0
4153,1,'C1035681921','1','M','28007','M348934600','28007','es_transportation',0.59,0
4154,1,'C1551465414','1','M','28007','M1823072687','28007','es_transportation',4.97,0
4155,1,'C1870640785','4','M','28007','M348934600','28007','es_transportation',26.33,0
4156,1,'C1600873622','4','F','28007','M348934600','28007','es_transportation',5.53,0
4157,1,'C830053540','3','F','28007','M1946091778','28007','es_wellnessandbeauty',86.39,0
4158,1,'C848308923','3','M','28007','M1823072687','28007','es_transportation',1.02,0
4159,1,'C531360588','1','F','28007','M348934600','28007','es_transportation',40.59,0
4160,1,'C744066701','2','F','28007','M348934600','28007','es_transportation',45.67,0
4161,1,'C1362652272','4','F','28007','M1823072687','28007','es_transportation',55.69,0
4162,1,'C1702404555','3','M','28007','M348934600','28007','es_transportation',28.46,0
4163,1,'C2054233026','3','F','28007','M348934600','28007','es_transportation',13.76,0
4164,1,'C1757210259','2','F','28007','M923029380','28007','es_home',88.06,0
4165,1,'C696806398','2','F','28007','M1823072687','28007','es_transportation',59.48,0
4166,1,'C2138823885','4','M','28007','M348934600','28007','es_transportation',22.31,0
4167,1,'C1611113200','6','M','28007','M348934600','28007','es_transportation',65.48,0
4168,1,'C668289079','5','F','28007','M348934600','28007','es_transportation',45.33,0
4169,1,'C1576250855','2','F','28007','M348934600','28007','es_transportation',39.14,0
4170,1,'C1733778992','2','F','28007','M348934600','28007','es_transportation',22.78,0
4171,1,'C238779431','3','F','28007','M348934600','28007','es_transportation',13.87,0
4172,1,'C588937224','1','M','28007','M348934600','28007','es_transportation',6.06,0
4173,1,'C1975714155','5','F','28007','M1823072687','28007','es_transportation',49.43,0
4174,1,'C1159034982','3','M','28007','M1535107174','28007','es_wellnessandbeauty',123.03,0
4175,1,'C620327304','4','F','28007','M209847108','28007','es_wellnessandbeauty',124.25,0
4176,1,'C1861439904','1','M','28007','M348934600','28007','es_transportation',17.32,0
4177,1,'C1928637369','3','F','28007','M1053599405','28007','es_health',44.1,0
4178,1,'C2016997607','2','M','28007','M348934600','28007','es_transportation',25.49,0
4179,1,'C311783581','3','M','28007','M1823072687','28007','es_transportation',47.04,0
4180,1,'C1232523772','1','M','28007','M348934600','28007','es_transportation',11.9,0
4181,1,'C2125787399','4','F','28007','M348934600','28007','es_transportation',46.12,0
4182,1,'C1584366693','5','F','28007','M348934600','28007','es_transportation',62.02,0
4183,1,'C1744098311','4','F','28007','M348934600','28007','es_transportation',15.57,0
4184,1,'C1781924994','1','M','28007','M1823072687','28007','es_transportation',5.16,0
4185,1,'C1070277785','4','F','28007','M348934600','28007','es_transportation',35.56,0
4186,1,'C1732307957','5','F','28007','M348934600','28007','es_transportation',58.44,0
4187,1,'C241071592','2','M','28007','M348934600','28007','es_transportation',13.61,0
4188,1,'C1240746302','6','M','28007','M348934600','28007','es_transportation',1.76,0
4189,1,'C207575907','6','M','28007','M1823072687','28007','es_transportation',38.05,0
4190,1,'C19820082','5','F','28007','M348934600','28007','es_transportation',44.99,0
4191,1,'C261768480','4','F','28007','M348934600','28007','es_transportation',21.46,0
4192,1,'C2043823425','4','F','28007','M348934600','28007','es_transportation',26.8,0
4193,1,'C1656440641','2','M','28007','M348934600','28007','es_transportation',23.83,0
4194,1,'C2030175121','1','F','28007','M348934600','28007','es_transportation',21.67,0
4195,1,'C1969886762','4','M','28007','M348934600','28007','es_transportation',44.73,0
4196,1,'C970704037','2','M','28007','M348934600','28007','es_transportation',22.19,0
4197,1,'C1798653291','5','M','28007','M348934600','28007','es_transportation',11.1,0
4198,1,'C1174735331','3','F','28007','M348934600','28007','es_transportation',49.74,0
4199,1,'C159913055','3','F','28007','M348934600','28007','es_transportation',8.92,0
4200,1,'C990997956','2','F','28007','M348934600','28007','es_transportation',83.52,0
4201,1,'C602096181','1','F','28007','M1823072687','28007','es_transportation',18.22,0
4202,1,'C3977999','3','M','28007','M348934600','28007','es_transportation',24.98,0
4203,1,'C1818021493','2','F','28007','M209847108','28007','es_wellnessandbeauty',54.36,0
4204,1,'C845102514','4','M','28007','M1823072687','28007','es_transportation',42.62,0
4205,1,'C1815981756','4','F','28007','M348934600','28007','es_transportation',20.77,0
4206,1,'C673048498','2','M','28007','M348934600','28007','es_transportation',9.16,0
4207,1,'C1769927077','2','F','28007','M348934600','28007','es_transportation',4.37,0
4208,1,'C1192557067','1','F','28007','M480139044','28007','es_health',76.39,0
4209,1,'C416655198','2','F','28007','M348934600','28007','es_transportation',36.51,0
4210,1,'C1439880421','4','F','28007','M1823072687','28007','es_transportation',30.22,0
4211,1,'C1255643141','1','F','28007','M348934600','28007','es_transportation',24.83,0
4212,1,'C429242189','1','F','28007','M1946091778','28007','es_wellnessandbeauty',27.95,0
4213,1,'C1512732275','3','F','28007','M348934600','28007','es_transportation',9.23,0
4214,1,'C471003383','3','F','28007','M348934600','28007','es_transportation',41.59,0
4215,1,'C1954706477','3','F','28007','M348934600','28007','es_transportation',5.87,0
4216,1,'C1855338494','4','M','28007','M348934600','28007','es_transportation',3.32,0
4217,1,'C2036557936','2','M','28007','M348934600','28007','es_transportation',14.9,0
4218,1,'C1051356798','2','F','28007','M855959430','28007','es_hyper',32.95,0
4219,1,'C1156885344','4','M','28007','M348934600','28007','es_transportation',25.12,0
4220,1,'C439977323','1','M','28007','M348934600','28007','es_transportation',19.89,0
4221,1,'C1156509589','2','F','28007','M348934600','28007','es_transportation',4.26,0
4222,1,'C99594781','2','F','28007','M1842530320','28007','es_tech',222.27,0
4223,1,'C291671443','2','M','28007','M348934600','28007','es_transportation',3.33,0
4224,1,'C1360481565','5','F','28007','M348934600','28007','es_transportation',53.11,0
4225,1,'C507831273','6','M','28007','M348934600','28007','es_transportation',41.9,0
4226,1,'C1030484150','2','F','28007','M348934600','28007','es_transportation',7.81,0
4227,1,'C723217997','4','F','28007','M348934600','28007','es_transportation',18.12,0
4228,1,'C2079453894','3','F','28007','M1823072687','28007','es_transportation',11.34,0
4229,1,'C1666444221','3','M','28007','M348934600','28007','es_transportation',50.87,0
4230,1,'C1256908044','3','F','28007','M348934600','28007','es_transportation',57.11,0
4231,1,'C488606576','2','F','28007','M348934600','28007','es_transportation',1.51,0
4232,1,'C636259913','1','M','28007','M348934600','28007','es_transportation',36.6,0
4233,1,'C823847346','1','F','28007','M1741626453','28007','es_sportsandtoys',25.91,0
4234,1,'C1844695541','4','F','28007','M348934600','28007','es_transportation',4.33,0
4235,1,'C732095806','3','M','28007','M348934600','28007','es_transportation',40.11,0
4236,1,'C1490416909','2','F','28007','M1823072687','28007','es_transportation',51.92,0
4237,1,'C477595630','4','M','28007','M348934600','28007','es_transportation',12.22,0
4238,1,'C229665572','5','F','28007','M348934600','28007','es_transportation',2.52,0
4239,1,'C1245363669','5','F','28007','M348934600','28007','es_transportation',12.87,0
4240,1,'C1425719203','1','F','28007','M348934600','28007','es_transportation',11.85,0
4241,1,'C154191546','2','M','28007','M348934600','28007','es_transportation',50.58,0
4242,1,'C1269635185','2','M','28007','M348934600','28007','es_transportation',51.17,0
4243,1,'C447509116','3','M','28007','M348934600','28007','es_transportation',24.69,0
4244,1,'C333185464','6','M','28007','M348934600','28007','es_transportation',49.37,0
4245,1,'C1153569753','4','F','28007','M348934600','28007','es_transportation',4.36,0
4246,1,'C1514973352','2','F','28007','M348934600','28007','es_transportation',62.51,0
4247,1,'C1209743372','4','F','28007','M1823072687','28007','es_transportation',33.86,0
4248,1,'C1879341237','4','M','28007','M1823072687','28007','es_transportation',48.71,0
4249,1,'C975211427','2','M','28007','M348934600','28007','es_transportation',54.98,0
4250,1,'C1383269171','1','F','28007','M348934600','28007','es_transportation',32.08,0
4251,1,'C310751417','2','F','28007','M1823072687','28007','es_transportation',15.94,0
4252,1,'C487569403','2','M','28007','M348934600','28007','es_transportation',54.24,0
4253,1,'C2100602051','4','M','28007','M348934600','28007','es_transportation',31.56,0
4254,1,'C432449092','5','M','28007','M348934600','28007','es_transportation',21.19,0
4255,1,'C814079066','1','F','28007','M348934600','28007','es_transportation',20.89,0
4256,1,'C82079505','2','M','28007','M348934600','28007','es_transportation',33.09,0
4257,1,'C744245203','2','M','28007','M348934600','28007','es_transportation',24.81,0
4258,1,'C1734287915','2','F','28007','M348934600','28007','es_transportation',10.78,0
4259,1,'C393339341','3','M','28007','M348934600','28007','es_transportation',38.73,0
4260,1,'C1708403061','1','F','28007','M348934600','28007','es_transportation',24.21,0
4261,1,'C1763624260','6','F','28007','M348934600','28007','es_transportation',30.96,0
4262,1,'C74848504','3','F','28007','M1823072687','28007','es_transportation',14.77,0
4263,1,'C1051682954','2','F','28007','M348934600','28007','es_transportation',18.6,0
4264,1,'C1517820871','3','F','28007','M1823072687','28007','es_transportation',45.97,0
4265,1,'C1181615831','3','M','28007','M17379832','28007','es_sportsandtoys',836.04,1
4266,1,'C1556534733','3','F','28007','M17379832','28007','es_sportsandtoys',195.37,1
4267,1,'C841616397','2','M','28007','M1823072687','28007','es_transportation',10.11,0
4268,1,'C1528848756','2','M','28007','M348934600','28007','es_transportation',52.98,0
4269,1,'C450845582','2','F','28007','M348934600','28007','es_transportation',13.16,0
4270,1,'C1953142190','2','M','28007','M348934600','28007','es_transportation',46,0
4271,1,'C235542568','2','M','28007','M348934600','28007','es_transportation',31.75,0
4272,1,'C1151051721','3','M','28007','M348934600','28007','es_transportation',18.99,0
4273,1,'C356750222','2','M','28007','M348934600','28007','es_transportation',13.22,0
4274,1,'C757503768','5','M','28007','M348934600','28007','es_transportation',49.71,0
4275,1,'C1854104284','2','F','28007','M855959430','28007','es_hyper',35.84,0
4276,1,'C1292770722','4','F','28007','M348934600','28007','es_transportation',5.06,0
4277,1,'C2018553540','4','F','28007','M3697346','28007','es_leisure',326.34,1
4278,1,'C2018553540','4','F','28007','M3697346','28007','es_leisure',307.06,1
4279,1,'C1723242462','5','M','28007','M1823072687','28007','es_transportation',32.59,0
4280,1,'C1446511647','3','F','28007','M1823072687','28007','es_transportation',13.03,0
4281,1,'C1549367339','4','F','28007','M855959430','28007','es_hyper',2.4,0
4282,1,'C2053277267','1','M','28007','M348934600','28007','es_transportation',33.59,0
4283,1,'C2145933360','5','F','28007','M348934600','28007','es_transportation',20.95,0
4284,1,'C1366869967','5','M','28007','M348934600','28007','es_transportation',5.4,0
4285,1,'C2115574807','5','F','28007','M348934600','28007','es_transportation',23.94,0
4286,1,'C1508373758','3','M','28007','M209847108','28007','es_wellnessandbeauty',28.48,0
4287,1,'C1299368401','4','M','28007','M1823072687','28007','es_transportation',26.93,0
4288,1,'C371570992','6','M','28007','M1823072687','28007','es_transportation',3.37,0
4289,1,'C707755349','4','M','28007','M348934600','28007','es_transportation',12.32,0
4290,1,'C1966964007','3','F','28007','M857378720','28007','es_hotelservices',36.74,0
4291,1,'C529768403','6','F','28007','M348934600','28007','es_transportation',4.31,0
4292,1,'C991774315','3','F','28007','M1823072687','28007','es_transportation',43.09,0
4293,1,'C923919564','3','F','28007','M348934600','28007','es_transportation',21.47,0
4294,1,'C461156176','5','F','28007','M348934600','28007','es_transportation',19.04,0
4295,1,'C343512101','3','M','28007','M348934600','28007','es_transportation',21.78,0
4296,1,'C1709958311','6','M','28007','M348934600','28007','es_transportation',15.92,0
4297,1,'C278484907','2','M','28007','M348934600','28007','es_transportation',13.3,0
4298,1,'C300052027','1','F','28007','M348934600','28007','es_transportation',19.89,0
4299,1,'C1128349548','2','F','28007','M348934600','28007','es_transportation',10.36,0
4300,1,'C864655240','2','F','28007','M1823072687','28007','es_transportation',22.24,0
4301,1,'C2039473569','2','M','28007','M1649169323','28007','es_sportsandtoys',10.79,0
4302,1,'C682529129','3','F','28007','M348934600','28007','es_transportation',38.85,0
4303,1,'C1564260047','3','F','28007','M348934600','28007','es_transportation',25.88,0
4304,1,'C585299069','3','F','28007','M348934600','28007','es_transportation',38.27,0
4305,1,'C802146030','2','M','28007','M348934600','28007','es_transportation',1.66,0
4306,1,'C626836922','5','F','28007','M348934600','28007','es_transportation',34.41,0
4307,1,'C526635102','2','M','28007','M348934600','28007','es_transportation',43.08,0
4308,1,'C467035555','2','F','28007','M348934600','28007','es_transportation',19.63,0
4309,1,'C1633477199','2','M','28007','M348934600','28007','es_transportation',27.44,0
4310,1,'C1720950881','6','F','28007','M1823072687','28007','es_transportation',13.54,0
4311,1,'C1461774305','3','F','28007','M348934600','28007','es_transportation',23.61,0
4312,1,'C1641760998','5','F','28007','M348934600','28007','es_transportation',18.4,0
4313,1,'C673469784','3','F','28007','M348934600','28007','es_transportation',41.82,0
4314,1,'C480951921','5','M','28007','M348934600','28007','es_transportation',43.83,0
4315,1,'C1984017083','2','M','28007','M348934600','28007','es_transportation',15.39,0
4316,1,'C203163727','5','F','28007','M348934600','28007','es_transportation',16.18,0
4317,1,'C2145448250','5','F','28007','M855959430','28007','es_hyper',17.58,0
4318,1,'C1134994937','5','M','28007','M1600850729','28007','es_fashion',35.32,0
4319,1,'C1209838312','2','M','28007','M1823072687','28007','es_transportation',43.64,0
4320,1,'C228023479','4','F','28007','M348934600','28007','es_transportation',14.28,0
4321,1,'C1431806998','4','F','28007','M348934600','28007','es_transportation',31.39,0
4322,1,'C1918935856','4','M','28007','M348934600','28007','es_transportation',41.8,0
4323,1,'C2137070408','5','M','28007','M348934600','28007','es_transportation',41.11,0
4324,1,'C564600361','2','M','28007','M348934600','28007','es_transportation',53.75,0
4325,1,'C15276068','2','M','28007','M348934600','28007','es_transportation',26.21,0
4326,1,'C333484923','4','M','28007','M348934600','28007','es_transportation',45.78,0
4327,1,'C826715503','5','M','28007','M348934600','28007','es_transportation',6.3,0
4328,1,'C2005070127','2','F','28007','M2122776122','28007','es_home',646.92,1
4329,1,'C1275518867','5','F','28007','M2122776122','28007','es_home',526.09,1
4330,1,'C1155962240','2','F','28007','M348934600','28007','es_transportation',10.73,0
4331,1,'C1552608695','6','F','28007','M1823072687','28007','es_transportation',28.78,0
4332,1,'C579037870','6','M','28007','M348934600','28007','es_transportation',5.67,0
4333,1,'C75208519','2','M','28007','M348934600','28007','es_transportation',10.4,0
4334,1,'C1574217480','1','F','28007','M348934600','28007','es_transportation',48.02,0
4335,1,'C1591152121','3','M','28007','M1823072687','28007','es_transportation',10.7,0
4336,1,'C261398093','3','F','28007','M348934600','28007','es_transportation',34,0
4337,1,'C2048375146','5','F','28007','M348934600','28007','es_transportation',13.56,0
4338,1,'C1098443227','1','M','28007','M348934600','28007','es_transportation',4.84,0
4339,1,'C1723897078','2','F','28007','M151143676','28007','es_barsandrestaurants',73.96,0
4340,1,'C1104044396','1','M','28007','M348934600','28007','es_transportation',16.08,0
4341,1,'C1333661820','2','M','28007','M855959430','28007','es_hyper',80.4,0
4342,1,'C1415998962','2','F','28007','M1823072687','28007','es_transportation',59.47,0
4343,1,'C1791793827','4','M','28007','M348934600','28007','es_transportation',6.96,0
4344,1,'C916497516','3','F','28007','M348934600','28007','es_transportation',16.31,0
4345,1,'C168191673','1','F','28007','M1823072687','28007','es_transportation',35.56,0
4346,1,'C585290792','4','M','28007','M1823072687','28007','es_transportation',5.66,0
4347,1,'C430171917','2','M','28007','M348934600','28007','es_transportation',20.59,0
4348,1,'C1681976106','1','M','28007','M209847108','28007','es_wellnessandbeauty',22.06,0
4349,1,'C1519265307','5','F','28007','M348934600','28007','es_transportation',52.49,0
4350,1,'C667215072','3','F','28007','M348934600','28007','es_transportation',36.46,0
4351,1,'C1921248691','0','F','28007','M348934600','28007','es_transportation',11.53,0
4352,1,'C2144163136','1','F','28007','M348934600','28007','es_transportation',74.67,0
4353,1,'C335592096','4','M','28007','M348934600','28007','es_transportation',94.54,0
4354,1,'C1355010178','2','F','28007','M1823072687','28007','es_transportation',34.48,0
4355,1,'C911078435','2','F','28007','M348934600','28007','es_transportation',39.24,0
4356,1,'C1422393615','2','M','28007','M348934600','28007','es_transportation',23.3,0
4357,1,'C440111595','2','F','28007','M1823072687','28007','es_transportation',54.15,0
4358,1,'C1279143519','5','F','28007','M348934600','28007','es_transportation',16.22,0
4359,1,'C2057462116','1','M','28007','M348934600','28007','es_transportation',36.75,0
4360,1,'C1635987808','5','F','28007','M1600850729','28007','es_fashion',84.01,0
4361,1,'C1769401317','3','M','28007','M348934600','28007','es_transportation',26,0
4362,1,'C1077245673','4','F','28007','M348934600','28007','es_transportation',56.09,0
4363,1,'C117577408','6','M','28007','M348934600','28007','es_transportation',30.63,0
4364,1,'C574062699','2','M','28007','M348934600','28007','es_transportation',50.17,0
4365,1,'C638917294','2','M','28007','M348934600','28007','es_transportation',45.99,0
4366,1,'C616472041','2','M','28007','M348934600','28007','es_transportation',12.61,0
4367,1,'C404247926','5','F','28007','M348934600','28007','es_transportation',85.47,0
4368,1,'C1983995504','2','F','28007','M348934600','28007','es_transportation',38.83,0
4369,1,'C46234453','3','F','28007','M348934600','28007','es_transportation',32.79,0
4370,1,'C168579211','3','F','28007','M348934600','28007','es_transportation',40.38,0
4371,1,'C441400844','3','F','28007','M348934600','28007','es_transportation',1.77,0
4372,1,'C1783773775','2','M','28007','M1823072687','28007','es_transportation',2.56,0
4373,1,'C1169771418','3','M','28007','M348934600','28007','es_transportation',15.83,0
4374,1,'C886658445','4','F','28007','M348934600','28007','es_transportation',11.35,0
4375,1,'C146494822','4','F','28007','M348934600','28007','es_transportation',19.97,0
4376,1,'C1729635847','5','F','28007','M1823072687','28007','es_transportation',5.77,0
4377,1,'C1156808163','3','M','28007','M547558035','28007','es_fashion',11.36,0
4378,1,'C1123042802','5','M','28007','M348934600','28007','es_transportation',52.4,0
4379,1,'C1236509536','4','F','28007','M348934600','28007','es_transportation',1.34,0
4380,1,'C747175090','5','F','28007','M1649169323','28007','es_sportsandtoys',88.62,0
4381,1,'C356873706','3','M','28007','M1823072687','28007','es_transportation',13.01,0
4382,1,'C1512353179','3','F','28007','M348934600','28007','es_transportation',34.98,0
4383,1,'C1971497679','4','M','28007','M348934600','28007','es_transportation',46.34,0
4384,1,'C1791559714','3','F','28007','M348934600','28007','es_transportation',48.94,0
4385,1,'C90085212','1','M','28007','M348934600','28007','es_transportation',58.98,0
4386,1,'C786249459','4','M','28007','M348934600','28007','es_transportation',38.22,0
4387,1,'C1389311354','5','M','28007','M348934600','28007','es_transportation',49.66,0
4388,1,'C2103685620','3','F','28007','M348934600','28007','es_transportation',26.37,0
4389,1,'C1674674654','5','M','28007','M1823072687','28007','es_transportation',33.56,0
4390,1,'C300112558','1','F','28007','M348934600','28007','es_transportation',35.65,0
4391,1,'C951689990','3','F','28007','M348934600','28007','es_transportation',21.55,0
4392,1,'C756645719','2','F','28007','M348934600','28007','es_transportation',27.74,0
4393,1,'C220694569','3','M','28007','M1053599405','28007','es_health',327.13,0
4394,1,'C1089903335','3','M','28007','M348934600','28007','es_transportation',31.7,0
4395,1,'C2072009750','2','F','28007','M348934600','28007','es_transportation',52.45,0
4396,1,'C635222317','3','F','28007','M348934600','28007','es_transportation',40.51,0
4397,1,'C662187574','2','M','28007','M348934600','28007','es_transportation',24.16,0
4398,1,'C1750835738','5','F','28007','M348934600','28007','es_transportation',33.52,0
4399,1,'C582173326','4','F','28007','M348934600','28007','es_transportation',7.08,0
4400,1,'C290487175','5','M','28007','M1823072687','28007','es_transportation',41.57,0
4401,1,'C170484334','1','M','28007','M348934600','28007','es_transportation',12.52,0
4402,1,'C1348847019','3','M','28007','M1535107174','28007','es_wellnessandbeauty',54.65,0
4403,1,'C1293338142','4','F','28007','M348934600','28007','es_transportation',4.96,0
4404,1,'C1807153148','4','F','28007','M348934600','28007','es_transportation',31.33,0
4405,1,'C1589138432','4','M','28007','M348934600','28007','es_transportation',19.74,0
4406,1,'C517412999','5','M','28007','M348934600','28007','es_transportation',7.42,0
4407,1,'C1331907286','2','M','28007','M348934600','28007','es_transportation',20.34,0
4408,1,'C1626218926','4','F','28007','M348934600','28007','es_transportation',58.9,0
4409,1,'C663226052','3','F','28007','M348934600','28007','es_transportation',11.58,0
4410,1,'C1870872671','2','F','28007','M1823072687','28007','es_transportation',14.54,0
4411,1,'C1675884425','2','M','28007','M348934600','28007','es_transportation',1.17,0
4412,1,'C1474786056','2','M','28007','M1600850729','28007','es_fashion',32.33,0
4413,1,'C579648989','3','F','28007','M692898500','28007','es_health',192.48,0
4414,1,'C1801713151','4','F','28007','M348934600','28007','es_transportation',10.39,0
4415,1,'C823141445','1','F','28007','M348934600','28007','es_transportation',19.85,0
4416,1,'C800967034','3','F','28007','M1823072687','28007','es_transportation',35.76,0
4417,1,'C76052944','3','M','28007','M85975013','28007','es_food',24.56,0
4418,1,'C1494778598','3','M','28007','M348934600','28007','es_transportation',27.5,0
4419,1,'C447271561','3','M','28007','M348934600','28007','es_transportation',29.82,0
4420,1,'C1954938610','4','M','28007','M348934600','28007','es_transportation',14.6,0
4421,1,'C914488986','4','M','28007','M348934600','28007','es_transportation',21.52,0
4422,1,'C722887134','2','M','28007','M348934600','28007','es_transportation',4.54,0
4423,1,'C1901383731','4','F','28007','M348934600','28007','es_transportation',13.5,0
4424,1,'C131200254','2','F','28007','M348934600','28007','es_transportation',38.09,0
4425,1,'C433355159','4','F','28007','M348934600','28007','es_transportation',4.29,0
4426,1,'C1166355595','4','F','28007','M348934600','28007','es_transportation',45.84,0
4427,1,'C323912860','2','F','28007','M348934600','28007','es_transportation',22.73,0
